work_id,name,created_at,director,publisher,ai_summary,cover_img,reward
4220,longest yard the,1974-01-01,로버트 알드리치,Paramount Pictures,,https://image.tmdb.org/t/p/w500/fejSpoFU4sq2g6n1JA2NY3KjRxW.jpg,
4221,necessary roughness,1991-01-01,Stan Dragoti,Paramount Pictures,,https://image.tmdb.org/t/p/w500/lZsD4izDMKbV1KTRUQ5UVWZrnLJ.jpg,
4223,enemy at the gates,2001-01-01,장자크 아르노,Paramount Pictures,,https://image.tmdb.org/t/p/w500/y9OPO2657z3nvc42H2l4X4MSAwH.jpg,
4224,exit wounds,2001-01-01,Andrzej Bartkowiak,Village Roadshow Pictures,,https://image.tmdb.org/t/p/w500/tGIJhBejmredgUZRNdteZyiahag.jpg,
4225,dish the,2001-01-01,Rob Sitch,Working Dog,,https://image.tmdb.org/t/p/w500/4hyYzQkpvC4wfQsZ2fijzZ56FsO.jpg,
4226,memento,2000-01-01,크리스토퍼 놀란,Newmarket Films,,https://image.tmdb.org/t/p/w500/vqxdADPdy0ZVJr8dMB3mh6C5Vsv.jpg,
4228,heartbreakers,2001-01-01,데이비드 머킨,Davis Entertainment,,https://image.tmdb.org/t/p/w500/bwvec0gRMSpLakcPuxe0RWScNv3.jpg,
4229,say it isnt so,2001-01-01,J.B. Rogers,Say It Isn't So Productions,,https://image.tmdb.org/t/p/w500/x0ZGWU78Erygwm7Pc3q9hyu7ZA5.jpg,
4231,someone like you,2001-01-01,토니 골드윈,Lynda Obst Productions,,https://image.tmdb.org/t/p/w500/j6lr8jE8hDgx75GeRRL1greDmkz.jpg,
4232,spy kids,2001-01-01,로버트 로드리게즈,Troublemaker Studios,,https://image.tmdb.org/t/p/w500/mWHBrjfD83d8SThlzTjygJIQ5eJ.jpg,
4233,tomcats,2001-01-01,Gregory Poirier,Revolution Studios,,https://image.tmdb.org/t/p/w500/pAHD3TfoDJX6jCPVhICBNLBxnBH.jpg,
4234,tailor of panama the,2001-01-01,존 부어만,Merlin Films,,https://image.tmdb.org/t/p/w500/na80ysnoCvoxwGTMWCWYvnmaDlz.jpg,
4235,amores perros,2000-01-01,알레한드로 곤살레스 이냐리투,Altavista Films,,https://image.tmdb.org/t/p/w500/oolIGEBtiuDvtQDg9SEH2nmRReY.jpg,
4237,gleaners  i the,2000-01-01,아녜스 바르다,Ciné-Tamaris,,https://image.tmdb.org/t/p/w500/fgk4ks8t02CBw2NHh9ljyHziMWQ.jpg,
4238,along came a spider,2001-01-01,리 타마호리,Paramount Pictures,,https://image.tmdb.org/t/p/w500/vipRsbIpwUNf1gjfOcVNizQ1o3c.jpg,
4239,blow,2001-01-01,Ted Demme,New Line Cinema,,https://image.tmdb.org/t/p/w500/yYZFVfk8aeMP4GxBSU9MTvqs9mJ.jpg,
4240,just visiting,2001-01-01,Jean-Marie Poiré,Bruin Grip Services,,https://image.tmdb.org/t/p/w500/7KqzbefXjADSUE8j2ZsrudvAArY.jpg,
4242,beautiful creatures,2000-01-01,Bill Eagles,DNA Films,,https://image.tmdb.org/t/p/w500/zOKaYzY14ZpVy6nG4kAelyLZQ4Q.jpg,
4243,brigham city,2001-01-01,Richard Dutcher,Zion Films,,https://image.tmdb.org/t/p/w500/8CM2YIX0qLcqDY7d6iVb4uRXGG8.jpg,
4246,bridget joness diary,2001-01-01,샤론 머과이어,Universal Pictures,,https://image.tmdb.org/t/p/w500/bS026vh6QZv52j2R4y8QLRFoCQW.jpg,
4247,joe dirt,2001-01-01,Dennie Gordon,Columbia Pictures,,https://image.tmdb.org/t/p/w500/yykDEtHk6DMtZK8EaxW88YyQ054.jpg,
4248,josie and the pussycats,2001-01-01,Deborah Kaplan,Universal Pictures,,https://image.tmdb.org/t/p/w500/jZDTbsLCufLShWJBTScuGf8T8Rw.jpg,
4251,chopper,2000-01-01,앤드루 도미닉,Pariah,,https://image.tmdb.org/t/p/w500/hOdSDhWLgFKfqRf2kazY04iXtn6.jpg,
4254,crocodile dundee in los angeles,2001-01-01,Simon Wincer,Bungalow Productions,,https://image.tmdb.org/t/p/w500/6ZFB5WoUFmgI8WfHIbztNQBAJHq.jpg,
4255,freddy got fingered,2001-01-01,Tom Green,Epsilon Motion Pictures,,https://image.tmdb.org/t/p/w500/gVmSZgxiT7ynyRLsEgg8Xs8ZVWX.jpg,
4256,center of the world the,2001-01-01,웨인 왕,Redeemable Features,,https://image.tmdb.org/t/p/w500/lmcabkCsSQ08yll4dIVclWc2RSX.jpg,
4262,scarface,1983-01-01,브라이언 드 팔마,Universal Pictures,,https://image.tmdb.org/t/p/w500/zx7sXrMISbs8RI4URbjPyKocRgP.jpg,
4263,days of wine and roses,1962-01-01,블레이크 에드워즈,Jalem Productions,,https://image.tmdb.org/t/p/w500/cRVl1BR3x3P2NqUv61eveJNJ0ip.jpg,
4265,driven,2001-01-01,레니 할린,Epsilon Motion Pictures,,https://image.tmdb.org/t/p/w500/oIjPInKrfCnuECi5NZqhgxRKAWk.jpg,
4267,one night at mccools,2001-01-01,Harald Zwart,USA Films,,https://image.tmdb.org/t/p/w500/aIJAjhdMqraB1tkSii9BWuUXd8q.jpg,
4268,town  country,2001-01-01,피터 첼섬,Simon Fields Productions,,https://image.tmdb.org/t/p/w500/4ckfJA1zqdXG7ttBqGZ2A91YHQs.jpg,
4270,mummy returns the,2001-01-01,Stephen Sommers,Universal Pictures,,https://image.tmdb.org/t/p/w500/1mYrlAHF0U99dm3ijaw13EpAx01.jpg,
4273,under the sand,2000-01-01,프랑수아 오종,Fidélité Productions,,https://image.tmdb.org/t/p/w500/cuJ8bLgNiu0tn9EYcl6Kntltjsq.jpg,
4275,krull,1983-01-01,Peter Yates,Barclays Mercantile Industrial Finance,,https://image.tmdb.org/t/p/w500/izDbySIrTmID0Nh6UqcWrUvOMjU.jpg,
4276,lost in america,1985-01-01,앨버트 브룩스,Marty Katz Productions,,https://image.tmdb.org/t/p/w500/j7QiwUekGiYOmjKratNORIr35zg.jpg,
4280,world according to garp the,1982-01-01,George Roy Hill,Pan Arts,,https://image.tmdb.org/t/p/w500/9ItRFdSCb7Sz3AC9LRxAzbH73kG.jpg,
4282,fellini satyricon,1969-01-01,페데리코 펠리니,PEA,,https://image.tmdb.org/t/p/w500/84tVKCma0yGvh4Hq3uZWiZ8kTCl.jpg,
4284,frankie and johnny,1966-01-01,Frederick de Cordova,Edward Small Productions,,https://image.tmdb.org/t/p/w500/p0FXqTJ8fNASnJRxW8PYE5lfM6L.jpg,
4285,frankie and johnny,1991-01-01,게리 마셜,Paramount Pictures,,https://image.tmdb.org/t/p/w500/zSOh7hriX4mQNVxhCz1yVY4aykn.jpg,
4289,city of women the,1980-01-01,페데리코 펠리니,Opera Film Produzione,,https://image.tmdb.org/t/p/w500/6AGQFs4fxNnn4kBLiKliagoEEaq.jpg,
4290,for the boys,1991-01-01,Mark Rydell,All Girl Productions,,https://image.tmdb.org/t/p/w500/7cMupruGQjcm43mC30fTazT7pOe.jpg,
4291,nine to five,1980-01-01,Colin Higgins,IPC Films,,https://image.tmdb.org/t/p/w500/3nm6kWMFzxGtJb4UEuDB0lDWpcD.jpg,
4292,norma rae,1979-01-01,Martin Ritt,20th Century Fox,,https://image.tmdb.org/t/p/w500/6au7WBVYoKhV1jORyFSIRszb46S.jpg,
4293,summer rental,1985-01-01,칼 라이너,Paramount Pictures,,https://image.tmdb.org/t/p/w500/biuc1DaQzRfsxz46F6dGxkg0EQD.jpg,
4294,5000 fingers of dr t the,1953-01-01,Roy Rowland,Stanley Kramer Productions,,https://image.tmdb.org/t/p/w500/5sAxThhLhsQSf4mjrIGHqfKlaAy.jpg,
4296,love story,1970-01-01,Arthur Hiller,Paramount Pictures,,https://image.tmdb.org/t/p/w500/3j2n8Bs0zpy4AxvPYrCGw4Pmcff.jpg,
4297,pelle the conqueror,1987-01-01,빌 어거스트,SF Studios,,https://image.tmdb.org/t/p/w500/ylpvPfgWajxlqP70dxu6CveVzxr.jpg,
4298,rififi,1955-01-01,줄스 다신,Indusfilms,,https://image.tmdb.org/t/p/w500/kVgmhA1eB0FlI4EctM7PWUoFj95.jpg,
4299,knights tale a,2001-01-01,Brian Helgeland,Columbia Pictures,,https://image.tmdb.org/t/p/w500/42ujwEAOO8Rv3C9AVr1kIR7NZAD.jpg,
4300,bread and roses,2000-01-01,켄 로치,Parallax Pictures,,https://image.tmdb.org/t/p/w500/aNk0yx0xRcs66OdByiy2pJaFhI6.jpg,
4305,angel eyes,2001-01-01,Luis Mandoki,The Canton Company,,https://image.tmdb.org/t/p/w500/6ZeMoynnz4pRweKKZ9c2G1absMJ.jpg,
4306,shrek,2001-01-01,앤드류 애덤슨,Pacific Data Images,,https://image.tmdb.org/t/p/w500/hABnmgdAU3u6Nu61b9GUGaOseVl.jpg,
4308,moulin rouge,2001-01-01,바즈 루어만,20th Century Fox,,https://image.tmdb.org/t/p/w500/oTJn5I4Fs4TFKOH2nyXGx4IkGmV.jpg,
4310,pearl harbor,2001-01-01,마이클 베이,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/smVaB0pkAywTXQK2wCPsWWt7AgF.jpg,
4312,himalaya,1999-01-01,Eric Valli,Galatée Films,,https://image.tmdb.org/t/p/w500/xsZL2ivKKKmOcWRtCAqrgKJFMhm.jpg,
4313,man who cried the,2000-01-01,샐리 포터,Universal Pictures,,https://image.tmdb.org/t/p/w500/jaiCqTukSGXFw89GI8v4HPjjjI4.jpg,
4316,ice castles,1978-01-01,Donald Wrye,Columbia Pictures,,https://image.tmdb.org/t/p/w500/5iS3EJD286IYkJ83L5pEVoNF3xn.jpg,
4317,love potion 9,1992-01-01,Dale Launer,Penta Pictures,,https://image.tmdb.org/t/p/w500/n0DYahGGueR96mhajPGGgZpFL4k.jpg,
4321,city slickers,1991-01-01,론 언더우드,Castle Rock Entertainment,,https://image.tmdb.org/t/p/w500/9DVZpm9pQNB3M17cRo752zqUYhL.jpg,
4322,eight men out,1988-01-01,존 세일즈,Orion Pictures,,https://image.tmdb.org/t/p/w500/9nh0w2C9h9KfJb0OsVg65O65b5s.jpg,
4323,horse soldiers the,1959-01-01,존 포드,United Artists,,https://image.tmdb.org/t/p/w500/kLBwk5ppNsA0DizEocXClTi1Lmx.jpg,
4325,night the,1960-01-01,Sidney Salkow,Paramount Pictures,,https://image.tmdb.org/t/p/w500/dnCuykNhgAIzHOvHxxOIlDcbrvU.jpg,
4326,mississippi burning,1988-01-01,앨런 파커,Orion Pictures,,https://image.tmdb.org/t/p/w500/hTv8Bkq3W1vwKi1IWCLWQW9PNU4.jpg,
4327,magnificent seven the,1960-01-01,존 스터지스,Alpha Productions,,https://image.tmdb.org/t/p/w500/e5ToxOyJwuZD4VOfI0qEn5uIjeJ.jpg,
4329,rio bravo,1959-01-01,하워드 혹스,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,
4333,throw momma from the train,1987-01-01,대니 드비토,Orion Pictures,,https://image.tmdb.org/t/p/w500/Ap0Wo7hNS6WW1wdPOKYM3SNpewY.jpg,
4334,yi yi,2000-01-01,에드워드 양,Omega Project,,https://image.tmdb.org/t/p/w500/mHeG6okcHumoFtjiSx98T91UByc.jpg,
4337,sand pebbles the,1966-01-01,로버트 와이즈,Robert Wise Productions,,https://image.tmdb.org/t/p/w500/oN6EY6aDb0xIrY2ur7Ypt6DrZXd.jpg,
4338,twelve oclock high,1949-01-01,헨리 킹,20th Century Fox,,https://image.tmdb.org/t/p/w500/g9VeQUobhofLwxSIbKM4ia5biAX.jpg,
4339,von ryans express,1965-01-01,Mark Robson,P-R Productions Picture,,https://image.tmdb.org/t/p/w500/hwaeSCWhiPZXTmOcK1XJFMbFHjJ.jpg,
4340,animal the,2001-01-01,Luke Greenfield,Revolution Studios,,https://image.tmdb.org/t/p/w500/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,
4342,big eden,2000-01-01,Thomas Bezucha,Chaiken Films,,https://image.tmdb.org/t/p/w500/hAIqu69z1tZjfdq2jThAifAp0tQ.jpg,
4343,evolution,2001-01-01,이반 라이트만,DreamWorks Pictures,,https://image.tmdb.org/t/p/w500/jLDFxFDeRJcMNRmTCGbwug850bj.jpg,
4344,swordfish,2001-01-01,Dominic Sena,Village Roadshow Pictures,,https://image.tmdb.org/t/p/w500/63YY0GuORn1G73SAIADVDATdF5A.jpg,
4345,anniversary party the,2001-01-01,알란 커밍,Fine Line Features,,https://image.tmdb.org/t/p/w500/3c4t8tTQp7TV1Z3qeltmhjRi5Ex.jpg,
4347,divided we fall,2000-01-01,Jan Hřebejk,Total HelpArt T.H.A.,,https://image.tmdb.org/t/p/w500/2kqF8BHe6zfME9pLLENOyA7FKxP.jpg,
4349,catch22,1970-01-01,마이크 니콜스,Paramount Pictures,,https://image.tmdb.org/t/p/w500/eSB3i3vvFiRTszmZVawWqROzM6p.jpg,
4351,point break,1991-01-01,캐스린 비글로,Largo Entertainment,,https://image.tmdb.org/t/p/w500/lDS8yzKC2xtpFUEhOTsp8dYNb36.jpg,
4353,uncommon valor,1983-01-01,Ted Kotcheff,Paramount Pictures,,https://image.tmdb.org/t/p/w500/yc6XcIPF9WhLUrIMBscxniLT1Yr.jpg,
4354,unlawful entry,1992-01-01,Jonathan Kaplan,Largo Entertainment,,https://image.tmdb.org/t/p/w500/dvw1Pkt0tk8tvXy61cMwOaPgkyb.jpg,
4355,youngblood,1986-01-01,Peter Markle,United Artists,,https://image.tmdb.org/t/p/w500/SLQRH3AlTJHXk6ZuW0yMAelMlj.jpg,
4356,gentlemen prefer blondes,1953-01-01,하워드 혹스,20th Century Fox,,https://image.tmdb.org/t/p/w500/fDozhst5HVJJcd3BM8ZOsKniO7Q.jpg,
4357,how to marry a millionaire,1953-01-01,Jean Negulesco,20th Century Fox,,https://image.tmdb.org/t/p/w500/dFwefYyEOOZaWVn15xGY6CbYYJ2.jpg,
4359,seven year itch the,1955-01-01,빌리 와일더,Charles K. Feldman Group,,https://image.tmdb.org/t/p/w500/4oLqx0QbjWFzWtkxRmDLGH47CUJ.jpg,
4361,tootsie,1982-01-01,시드니 폴락,Mirage Enterprises,,https://image.tmdb.org/t/p/w500/qQHRbFVjwBjK4KgjroeiM3w1yEa.jpg,
4366,atlantis the lost empire,2001-01-01,Gary Trousdale,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/5EZbxAiFyGnchyy8RnBd5gri2Fs.jpg,
4367,lara croft tomb raider,2001-01-01,Simon West,Paramount Pictures,,https://image.tmdb.org/t/p/w500/4dAtl9dWskt1JgukIlS0rB2tJUw.jpg,
4368,dr dolittle 2,2001-01-01,Steve Carr,Joseph M. Singer Entertainment,,https://image.tmdb.org/t/p/w500/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg,
4369,fast and the furious the,2001-01-01,Rob Cohen,Ardustry Entertainment,,https://image.tmdb.org/t/p/w500/l4rUaS2Vh1YnkmjJzL595zVH6RU.jpg,
4370,ai artificial intelligence,2001-01-01,스티븐 스필버그,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/v5URBLEZCtICf0DsnEztdrAs4dD.jpg,
4371,baby boy,2001-01-01,존 싱글톤,New Deal Productions,,https://image.tmdb.org/t/p/w500/d9b5sDAY2q2u2fWFYZPmt0Cl2p7.jpg,
4372,crazybeautiful,2001-01-01,John Stockwell,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/1kxn6w6lvKkrhmVxfVqI0cfBmLa.jpg,
4373,pootie tang,2001-01-01,루이 C.K.,MTV Films,,https://image.tmdb.org/t/p/w500/fNvx45x4JWHYucpnV2vuKn9TZnV.jpg,
4378,sexy beast,2000-01-01,조나단 글레이저,Recorded Picture Company,,https://image.tmdb.org/t/p/w500/xTfCZTzhgHNAR1pf5D49WH4buI5.jpg,
4380,princess and the warrior the,2000-01-01,톰 티크베어,X Filme Creative Pool,,https://image.tmdb.org/t/p/w500/ciROlagyMbOOTaGFxQbYrBMNo3E.jpg,
4381,closet the,2001-01-01,Francis Veber,Gaumont,,https://image.tmdb.org/t/p/w500/aZc4NbG0qyvti6NuIqlRyh78YLe.jpg,
4383,crimson rivers the,2000-01-01,마티외 카소비츠,Gaumont,,https://image.tmdb.org/t/p/w500/v3FuGnlx7QUWs9SqANBzMOZacPc.jpg,
4384,lumumba,2000-01-01,라울 펙,JBA Production,,https://image.tmdb.org/t/p/w500/evopdRBKjj85zttxMcrZ5xujaS8.jpg,
4386,cats  dogs,2001-01-01,Lawrence Guterman,Village Roadshow Pictures,,https://image.tmdb.org/t/p/w500/77dmCJelVTBPBwbTppiisQx0e82.jpg,
4387,kiss of the dragon,2001-01-01,Chris Nahon,EuropaCorp,,https://image.tmdb.org/t/p/w500/lnfXi4e2c0mCYCxZ9EXqBhRi9Lz.jpg,
4388,scary movie 2,2001-01-01,Keenen Ivory Wayans,Brad Grey Pictures,,https://image.tmdb.org/t/p/w500/iRS4R009OJM4KmhikmzGvkbeEaT.jpg,
4389,lost and delirious,2001-01-01,Léa Pool,Cité-Amérique,,https://image.tmdb.org/t/p/w500/3Cu95A09arsfTsOJfygVwhJe5qc.jpg,
4390,rape me,2000-01-01,Virginie Despentes,Toute Premiere Fois,,https://image.tmdb.org/t/p/w500/r07olKMs2bMksjDIhq6LLbKkE8Y.jpg,
4392,alice,1990-01-01,우디 앨런,Orion Pictures,,https://image.tmdb.org/t/p/w500/g6PGzYqXNofrrGKS7dixoc2P5M7.jpg,
4393,another woman,1988-01-01,우디 앨런,Jack Rollins & Charles H. Joffe Productions,,https://image.tmdb.org/t/p/w500/ds4CcnlACh0r1r3VGa7y85dz72R.jpg,
4394,beach blanket bingo,1965-01-01,William Asher,American International Pictures,,https://image.tmdb.org/t/p/w500/96PQsb6z1hGtck5ZM5B5CsXm7fw.jpg,
4395,big deal on madonna street,1958-01-01,Mario Monicelli,Lux Film,,https://image.tmdb.org/t/p/w500/q9c85xYn4NPLJzHcWtboMdYBxWe.jpg,
4396,cannonball run the,1981-01-01,Hal Needham,ASR Productions,,https://image.tmdb.org/t/p/w500/tdY3B7Cvci5C0LMFYRguUFxNQIQ.jpg,
4397,cannonball run ii,1984-01-01,Hal Needham,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/sdXjbUcdESA5CKCyez6A29c2vq3.jpg,
4399,diary of a chambermaid,1964-01-01,루이스 부뉴엘,Spéva Films,,https://image.tmdb.org/t/p/w500/4t1wftKuEYMVF7hA4IUGvJ4jnbo.jpg,
4402,dr goldfoot and the bikini machine,1965-01-01,Norman Taurog,American International Pictures,,https://image.tmdb.org/t/p/w500/v1NPmkAgQ85fTJAD7cmZ2EcFCvh.jpg,
4403,fall of the house of usher the,1960-01-01,로저 코먼,Alta Vista Productions,,https://image.tmdb.org/t/p/w500/jEzZOrGSWpl0jKOIXoY3OnEabLQ.jpg,
4404,faust,1926-01-01,F. W. 무르나우,UFA,,https://image.tmdb.org/t/p/w500/wyqcaa9Cbj1G0mCD8uesGpJWFfP.jpg,
4406,man who shot liberty valance the,1962-01-01,존 포드,Paramount Pictures,,https://image.tmdb.org/t/p/w500/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg,
4407,salvador,1986-01-01,올리버 스톤,Hemdale,,https://image.tmdb.org/t/p/w500/c5JgUmzN7syTFy9suwoHF3vhNsN.jpg,
4408,september,1987-01-01,우디 앨런,Orion Pictures,,https://image.tmdb.org/t/p/w500/gTsFkvUt9wrGOZh6JNDSFd2LIBT.jpg,
4409,shadows and fog,1991-01-01,우디 앨런,Orion Pictures,,https://image.tmdb.org/t/p/w500/cmVZqEURxGNUd456Fd98kvIcwD2.jpg,
4410,something wild,1986-01-01,조나단 드미,Religiosa Primitiva,,https://image.tmdb.org/t/p/w500/344lhBozqFWKxBb4fp6azYQMLEy.jpg,
4412,thing with two heads the,1972-01-01,Lee Frost,Saber Productions,,https://image.tmdb.org/t/p/w500/xYj9DpCeqM6bbvMvxlGqujU9boQ.jpg,
4419,all that heaven allows,1955-01-01,Douglas Sirk,Universal Pictures,,https://image.tmdb.org/t/p/w500/wlSmIk6iQ8yQhBG795UOOBUs4gF.jpg,
4420,barefoot contessa the,1954-01-01,조지프 L. 맹키위츠,Figaro Incorporated Production,,https://image.tmdb.org/t/p/w500/eSRBlHu9didl6MdFQdIYpU9YdFD.jpg,
4422,cries and whispers,1972-01-01,잉마르 베리만,Cinematograph AB,,https://image.tmdb.org/t/p/w500/5d3gJ8nqKf793NyFt4HiBv0EaE6.jpg,
4424,garden of the finzicontinis the,1970-01-01,비토리오 데 시카,Documento Film,,https://image.tmdb.org/t/p/w500/uZnZZTzH2hLd9yL9mlrIuqVi0Vy.jpg,
4426,kiss me deadly,1955-01-01,로버트 알드리치,Parklane Pictures Inc.,,https://image.tmdb.org/t/p/w500/z7me91nrpWLHY1mZOB2v20cK0zY.jpg,
4427,lion in winter the,1968-01-01,Anthony Harvey,AVCO Embassy Pictures,,https://image.tmdb.org/t/p/w500/yMgJnZADJObzfjA70ygXJkjnrFX.jpg,
4428,misfits the,1961-01-01,존 휴스턴,United Artists,,https://image.tmdb.org/t/p/w500/2lzWxT6HIvZMWSQHzk9eCpv3guQ.jpg,
4429,moby dick,1956-01-01,존 휴스턴,Moulin Productions Inc.,,https://image.tmdb.org/t/p/w500/7JXcm3RyWlGsRCZ0YlOliWr6TNv.jpg,
4432,sweet smell of success,1957-01-01,Alexander Mackendrick,Hecht-Hill-Lancaster Productions,,https://image.tmdb.org/t/p/w500/akzvV8JasNrgEl5iAP9K6zPHGJe.jpg,
4433,written on the wind,1956-01-01,Douglas Sirk,Universal Pictures,,https://image.tmdb.org/t/p/w500/paeBU70fHsFAOooWM5V35q562f2.jpg,
4434,10th victim the,1965-01-01,Elio Petri,C. C. Champion,,https://image.tmdb.org/t/p/w500/gL8UfePjE62ljY7Sn21lhqa0LfM.jpg,
4436,obsession,1976-01-01,브라이언 드 팔마,Yellowbird Productions,,https://image.tmdb.org/t/p/w500/a0bOKTldOJVJivmPNGBHfMYJU9x.jpg,
4437,suspiria,1977-01-01,다리오 아르젠토,Seda Spettacoli,,https://image.tmdb.org/t/p/w500/qsQ4eqNWP6oKKiKp8QKyIDf7HLC.jpg,
4438,fist of fury,1972-01-01,나유,Orange Sky Golden Harvest,,https://image.tmdb.org/t/p/w500/svZnOMnX8yN8OFsqIE4COCsPXp1.jpg,
4439,christiane f,1981-01-01,Uli Edel,CLV-Filmproduktions,,https://image.tmdb.org/t/p/w500/kYgSTk1Cx0n5DtPy9QZrX1pEkTh.jpg,
4440,big boss the,1971-01-01,나유,Orange Sky Golden Harvest,,https://image.tmdb.org/t/p/w500/tnsPqwS8IhejQmztN97Qdh7OJk6.jpg,
4441,game of death,1978-01-01,로버트 클루즈,Orange Sky Golden Harvest,,https://image.tmdb.org/t/p/w500/skPlqRoNG7bfV6ABoE8KLFr6j0P.jpg,
4442,last dragon the,1985-01-01,Michael Schultz,TriStar Pictures,,https://image.tmdb.org/t/p/w500/r5QnLY30gXlZ8luiJE3quDs1WNF.jpg,
4443,outland,1981-01-01,피터 하이엄스,The Ladd Company,,https://image.tmdb.org/t/p/w500/qmjlDkV8CfCboa8WV06ytZaThqx.jpg,
4444,way of the dragon the,1972-01-01,이소룡,Orange Sky Golden Harvest,,https://image.tmdb.org/t/p/w500/1XcWx8XG39R42QWPxmXVsHWiFah.jpg,
4446,final fantasy the spirits within,2001-01-01,Hironobu Sakaguchi,Chris Lee Productions,,https://image.tmdb.org/t/p/w500/6NFvVggx88GsGlejwodvgf8dcLM.jpg,
4447,legally blonde,2001-01-01,Robert Luketic,Metro-Goldwyn-Mayer,,https://image.tmdb.org/t/p/w500/fN3beo2iwZqXGJXYBVJ6t1E5mD2.jpg,
4448,score the,2001-01-01,프랭크 오즈,Horseshoe Bay Productions,,https://image.tmdb.org/t/p/w500/spDy7sVQFoRRiGoy6zyhjhTfBfv.jpg,
4449,adanggaman,2000-01-01,Roger Gnoan M'Bala,Fabrica,,https://image.tmdb.org/t/p/w500/hrfMqkXU51EiiXVXhSxBEzUIH22.jpg,
4450,bully,2001-01-01,래리 클라크,StudioCanal,,https://image.tmdb.org/t/p/w500/qpvCDZPFUg3bdPUeoIwiWFdXOTM.jpg,
4451,jump tomorrow,2001-01-01,Joel Hopkins,Eureka Pictures,,https://image.tmdb.org/t/p/w500/akQsC56tG2T39eO0k1umZ334e2j.jpg,
4452,made,2001-01-01,존 파브로,Artisan Entertainment,,https://image.tmdb.org/t/p/w500/4HC6ieptXO2gjqbSEsfkOwsGubN.jpg,
4453,michael jordan to the max,2000-01-01,James D. Stern,IMAX,,https://image.tmdb.org/t/p/w500/z20ChkIl7zq7yOAIIJkDuUBV3x0.jpg,
4454,more,1998-01-01,마크 오스본,Large Format Cinema,,https://image.tmdb.org/t/p/w500/802hVxtGoC4uIYMhM6eeXKeK17l.jpg,
4458,africa the serengeti,1994-01-01,George Casey,IMAX,,https://image.tmdb.org/t/p/w500/3q9clV4RuFW5N6oZSkqWEGbcjnD.jpg,
4462,18 again,1988-01-01,Paul Flaherty,New World Entertainment Films,,https://image.tmdb.org/t/p/w500/kDMgcjSNadUBmpkbMuX3u48qgI4.jpg,
4463,1969,1988-01-01,Ernest Thompson,Atlantic Productions,,https://image.tmdb.org/t/p/w500/lM8B5gsF28UNKMJY3ZVSkpy5Ie.jpg,
4464,accidental tourist the,1988-01-01,로런스 캐즈던,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/dyk2BqPajLRBpVQ6jsSJJdgfuXe.jpg,
4465,accused the,1988-01-01,Jonathan Kaplan,Paramount Pictures,,https://image.tmdb.org/t/p/w500/5DlWHYb5Q65GaHYHDo6PqGOuoF1.jpg,
4466,above the law,1988-01-01,Andrew Davis,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/pS6j4cIrv1LWSIk5NxYvpQwNTsT.jpg,
4467,adventures of baron munchausen the,1988-01-01,테리 길리엄,Columbia Pictures,,https://image.tmdb.org/t/p/w500/oiOwGRqwrKpg1EMUlPgRjVC49bn.jpg,
4470,ariel,1988-01-01,아키 카우리스마키,Villealfa Filmproductions,,https://image.tmdb.org/t/p/w500/3Bt8Tytl9gCRxShdmup7gN8AWSg.jpg,
4471,arthur 2 on the rocks,1988-01-01,Bud Yorkin,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/xxoRLoKxPz5UdBNnQvQojEAZFVv.jpg,
4473,bat21,1988-01-01,Peter Markle,TriStar Pictures,,https://image.tmdb.org/t/p/w500/yIeFT2RqJdXMRIhGLs05xtzBkt9.jpg,
4474,beaches,1988-01-01,게리 마셜,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/vol5TCGHDbi8r0yo0TrIGFiGxJ7.jpg,
4475,beast of war the,1988-01-01,Kevin Reynolds,Brightstar Films,,https://image.tmdb.org/t/p/w500/ag0oez7oBuk8xCQ5pvb4pSj544Z.jpg,
4476,big business,1988-01-01,Jim Abrahams,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/dxbXbR1P44caMUKtBdq7sX6aSgw.jpg,
4477,big top peewee,1988-01-01,Randal Kleiser,Paramount Pictures,,https://image.tmdb.org/t/p/w500/t9AiFl6kt5vMhXzMHTZ6651TECl.jpg,
4478,biloxi blues,1988-01-01,마이크 니콜스,Universal Pictures,,https://image.tmdb.org/t/p/w500/vAhQegSNb0OYwBN2KbSr8GRSUsI.jpg,
4480,blob the,1988-01-01,Chuck Russell,TriStar Pictures,,https://image.tmdb.org/t/p/w500/tH4Jvr2Rg7UQFqcndE6Mws4p7sP.jpg,
4482,bright lights big city,1988-01-01,James Bridges,Star Partners,,https://image.tmdb.org/t/p/w500/1te0t9p6aHRMl5nYyxqI48OX7jp.jpg,
