work_id,name,author,ISBN,publisher,created_at,ai_summary,cover_img,reward
197958,panptico,Conceição Trigueiros,,,1900-01-01,,,
197959,sunnat va tajaddud dar uqqi rn,Muḥammad Z̤aymarān,,,1900-01-01,,,
197960,alternativni vodi kroz vavilon,Srđan V. Tešin,,,1900-01-01,,,
197961,ekonomi basn tarihi,Orhan Erinç,,,1900-01-01,,,
197962,my first sleepover,Charlotte Guillain,,,1900-01-01,,,
197963,corduroy gets a pet,B. G. Hennessy,[''],,1900-01-01,,,
197964,the religious philosophy of liang shuming,Thierry Meynard,[''],,1900-01-01,,,
197965,beyond the tractatus wars,Rupert J. Read,[''],,1900-01-01,,,
197966,genesis and the chemical philosophy,Michael Thomson Walton,[''],,1900-01-01,,,
197967,the way of the guilty,J. B. Stanley,[''],,1900-01-01,,,
197968,stadtbild weltbild,Evamarie Blattner,,,1900-01-01,,,
197969,windsor chairmaking,James Mursell,[''],,1900-01-01,,,
197970,how to be an agnostic,Mark Vernon,[''],,1900-01-01,,,
197971,barack obama,Ama Mazama,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14152551-L.jpg,
197972,the arts of imprisonment,Leonidas K. Cheliotis,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13032989-L.jpg,
197973,samtay vakf 10 yl kitab,Suna Atun,,,1900-01-01,,,
197974,lu xun san xiong di,Zheng Zhu,[''],,1900-01-01,,,
197975,clustering,Rui Xu,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8629232-L.jpg,
197976,yu youren,Qingyue Mai,[''],,1900-01-01,,,
197977,hiera mon metamorphses tou stros loukous,Kalē G. Louskou,,,1900-01-01,,,
197978,witch winnie at versailles,Elizabeth W. Champney,[''],,1895,,https://covers.openlibrary.org/b/id/5690167-L.jpg,
197979,ann sadah mufakkiran,ʻĀdil Ḍāhir,,,1900-01-01,,,
197980,spiderman versus venom,John Sazaklis,,,1900-01-01,,,
197981,multilingual aspects of speech sound disorders in children,Sharynne McLeod,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12443594-L.jpg,
197982,ruin nation,Megan Kate Nelson,[''],,1900-01-01,,,
197983,frogs do not like dragons,Patricia Forde,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11635118-L.jpg,
197984,silent thunder,A. Krishna Murthy,[''],,1900-01-01,,,
197985,raising the bar,Cynthia Rae Huffman Sweet,[''],,1900-01-01,,,
197986,medytacja,Teresa Kostkiewiczowa,[''],,1900-01-01,,,
197987,zhongguo yin yang wu xing xue zong hui,Mingjia,[''],,1900-01-01,,,
197988,mongorujin jenosaido ni kansuru kiso shiry,Haiying Yang,,,1900-01-01,,,
197989,a short history of cahiers du cinma,Emilie Bickerton,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7520504-L.jpg,
197990,las luchas sociales en el alto llobregat y cardoner,Pedro Flores,[''],,1900-01-01,,,
197991,volodymyr semenovych koroliuk,N. F. Ri︠a︡bova,,,1900-01-01,,,
197992,brots de pi,Ermengol Donisa Nat,[''],,1900-01-01,,,
197993,the outlook in ireland,Windham Thomas Wyndham-Quin Earl of Dunraven,[''],,1907,,https://covers.openlibrary.org/b/id/5772396-L.jpg,
197994,the big empty,R. Douglas Hurt,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13014591-L.jpg,
197995,the conquest of new mexico and california,"Cooke, Philip St. George",[''],,1878,,https://covers.openlibrary.org/b/id/4620006-L.jpg,
197996,raum zur identittskonstruktion des eigenen,Torsten Wissmann,,,1900-01-01,,,
197997,railroad to the pacific northern route,Edwin Ferry Johnson,,,1900-01-01,,,
197998,por espaa y por el campo,Sescún Marías Cadenas,,,1900-01-01,,,
197999,dont know much about history,Kenneth C. Davis,,,1900-01-01,,,
198000,the german element in st louis,Ernst D. Kargau,,,1900-01-01,,,
198001,baba ben hi eker almadm,Atilla Keskin,,,1900-01-01,,,
198002,ernst szymanowskibiberstein,Gerhard Hoch,,,1900-01-01,,,
198003,children gender and families in mediterranean welfare states,Mimi Ajzenstadt,,,1900-01-01,,,
198004,vengeance born,Kylie Griffin,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7239241-L.jpg,
198005,the colonies 14911750,Reuben Gold Thwaites,,,1900-01-01,,,
198006,early western travels 17481846,Reuben Gold Thwaites,,,1900-01-01,,,
198007,trasfondo y estela de la perinola de francisco de quevedo,Jack Weiner,,,1900-01-01,,,
198008,the history and survey of london and its environs from the earliest period to the present time,B. Lambert,[''],,1806,,https://covers.openlibrary.org/b/id/5908832-L.jpg,
198009,kunst und kunstgewerbe am ende des neunzehnten jahrhunderts,Wilhelm von Bode,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7429867-L.jpg,
198010,hanguk supil munhaksa yngu,Sŭng-dŏk An,,,1900-01-01,,,
198011,ii jornadas sobre sistema de proteccin de nios nias y adolescentes en la reforma de la lopnna,"Jornadas sobre Sistema de Protección de Niños, Niñas y Adolescentes en la Reforma de la LOPNNA (2nd 2009? Barquisimeto, Venezuela)",,,1900-01-01,,,
198012,w g thorpe correspondence,W. G. Thorpe,,,1900-01-01,,,
198013,deutsches literaturlesebuch,Otto Siegfried Fleissner,,,1900-01-01,,,
198014,nick joaquins selected stories,Nick Joaquin,,,1900-01-01,,,
198015,vermont historical reader,Edward Conant,[''],,1907,,https://covers.openlibrary.org/b/id/5878918-L.jpg,
198016,christianity,Annie Wood Besant,[''],,1900-01-01,,,
198017,extrasensory perception,J. B. Rhine,,,1900-01-01,,,
198018,history of philadelphia 16091884,J. Thomas Scharf,,,1900-01-01,,,
198019,alawliq watakwnuhum alsys aladth 19181967 m,Khālid ʻAbd Allāh Ṭawḥal,,,1900-01-01,,,
198020,escape and evasion,Jack Montana,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8207895-L.jpg,
198021,pedagogy of power oppression and empowerment,Kam-Shing Yip,,,1900-01-01,,,
198022,the oxford handbook of ancient anatolia,Sharon R. Steadman,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9143999-L.jpg,
198023,sidekicks,Dan Santat,[''],,1900-01-01,,,
198024,sun,Heather Kissock,[''],,1900-01-01,,,
198025,science and religion,Building Bridges Seminar (8th 2009 Bahçeşehir University),[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11036738-L.jpg,
198026,american dissidents,Kathlyn Gay,[''],,1900-01-01,,,
198027,a new history of documentary film,Betsy A. McLane,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12730301-L.jpg,
198028,c cu x hi vit nam v nhng vn  x hi bc xc  trong qu trnh i mi,Nguyên Phương Nguyễn,,,1900-01-01,,,
198029,ydo ke dhundhaleujale cehare,Madanalāla Madhu,,,1900-01-01,,,
198030,multiple perspectives on problem solving and learning in the digital age,Dirk Ifenthaler,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9431155-L.jpg,
198031,wu shi qiu li,Ruihuan Li,[''],,1900-01-01,,,
198032,a cup of sky,Donald Culross Peattie,[''],,1900-01-01,,,
198033,living biographies of famous rulers,"Thomas, Henry",[''],,1900-01-01,,,
198034,caii plinii secundi historiae naturalis libri xxxvii,Pliny the Younger,,,1900-01-01,,,
198035,cartas entre rizal y sus colegas de la propaganda,José Rizal,[''],,1961,,,
198036,migration migration history history,Leo Lucassen,,,1900-01-01,,,
198037,a dinosaur named sue,Kimberly A. Weinberger,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2419789-L.jpg,
198038,il tait une fois les contes de fes,Bibliothèque nationale de France.,,,1900-01-01,,,
198039,calligraphie et typographie de hermann zapf,Bibliothèque royale de Belgique,,,1900-01-01,,,
198040,il mistero tucidide,Luciano Canfora,[''],,1900-01-01,,,
198041,alfikr alfalsaf alarab almuir,Shubbar Faqīh,,,1900-01-01,,,
198042,shoah,Arnold Reisman,[''],,1900-01-01,,,
198043,nuxbew gorane komeayetiyekan,Kerîm Qadir Pûr,,,1900-01-01,,,
198044,transitions  transformations,Sherri Bedingfield,,,1900-01-01,,,
198045,gods and goddesses,Anita Ganeri,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9562275-L.jpg,
198046,mob daughter,Karen Gravano,[''],,1900-01-01,,,
198047,pestsniffing dogs,Meish Goldish,,,1900-01-01,,,
198048,the spirit in creation and new creation,Michael Welker,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13134572-L.jpg,
198049,living a life of fire,Reinhard Bonnke,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13813154-L.jpg,
198051,the imagineering field guide to disneys hollywood studios at walt disney world,Alex Wright,,,1900-01-01,,,
198052,oyster,Drew Smith,[''],,1900-01-01,,,
198053,bharatiya darana ki ruparekha,Mysore Hiriyanna,,,1900-01-01,,,
198054,star trek the lost era  catalyst of sorrows,Margaret Wander Bonanno,,,1900-01-01,,,
198055,atlantis,Samuel R. Delany,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7376674-L.jpg,
198056,the hill of kronos,Peter Levi,[''],,1980,,https://covers.openlibrary.org/b/id/9830570-L.jpg,
198057,literature,Laurie G. Kirszner,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11376479-L.jpg,
198058,five fouls and youre out,Val Priebe,,,1900-01-01,,,
198059,ujka sem u zamci istorije,Ratko Lukenić,[''],,1900-01-01,,,
198060,highway under the hudson,Robert W. Jackson,[''],,1900-01-01,,,
198061,origins of the womens rights movement,LeeAnne Gelletly,,,1900-01-01,,,
198062,the movement for independence in the philippines,Bernardita Reyes Churchill,,,1900-01-01,,,
198063,literatura polska w interakcjach,Maria Delaperrière,[''],,1900-01-01,,,
198064,kuan rong hua yu yu cheng ren de zheng zhi,Lili Zhu,[''],,1900-01-01,,,
198065,pirate,Angus Konstam,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9947285-L.jpg,
198066,helping your child overcome separation anxiety or school refusal,Andrew R. Eisen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/1919630-L.jpg,
198068,the human adventure,"Eisen, Sydney,",[''],,1900-01-01,,,
198069,la huitieme bucolique,Publius Vergilius Maro,,,1900-01-01,,,
198070,rumnien,Dieter Blumenwitz,,,1900-01-01,,,
198071,rakovica i moji dani,Juraj Pađen,[''],,1900-01-01,,,
198072,kory tonggyng,Kungnip Chungang Pangmulgwan (Korea). Yŏksabu,,,1900-01-01,,,
198073,net work,Helen Kennedy,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12730843-L.jpg,
198074,hagakure,Tsunetomo Yamamoto,[''],,1900-01-01,,,
198075,solving the schrdinger equation,Paul L. A. Popelier,,,1900-01-01,,,
198076,handbook of clinical biochemistry,R. Swaminathan,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12749266-L.jpg,
198077,selected recordings 20002010,Olaf Tyaransen,,,1900-01-01,,,
198078,gottloba fregego koncepcja analizy filozoficznej,Gabriela Besler,[''],,1900-01-01,,,
198079,bob dylan,Craig McGregor,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/164521-L.jpg,
198080,sculptures,Isabel Thomas,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10435308-L.jpg,
198081,new directions in congressional politics,Jamie L. Carson,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10570027-L.jpg,
198082,active anarchy,Jeff Shantz,[''],,1900-01-01,,,
198083,evil barbarism and empire,Tom Crook,,,1900-01-01,,,
198084,instituting reform,Deborah Martin Kao,[''],,1900-01-01,,,
198085,show me a story,Leonard S. Marcus,,,1900-01-01,,,
198086,mawsat awim alislm,ʻĀṭif ʻUlabī,,,1900-01-01,,,
198087,informasiya thlksizliyi,Vaqif Qasımov,,,1900-01-01,,,
198088,za kulisami tsarizma,V. P. Semennikov,,,1900-01-01,,,
198089,fred the needle,"Allen, Fred",[''],,1900-01-01,,,
198090,mixed metaphors,Sophie Oosterwijk,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13267141-L.jpg,
198092,tales from blackwood,Chalmers Roberts,,,1900-01-01,,,
198094,mei li dao jin xing qu,Qingchu Yang,[''],,1900-01-01,,,
198095,the cross and the lynching tree,James H. Cone,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/9264282-L.jpg,
198096,all this is your world,Anne E. Gorsuch,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12870921-L.jpg,
198098,social psychology,Robert B. Zajonc,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10056626-L.jpg,
198099,a letter to the reverand dr durell vice chancellor of the university of oxford,George Whitefield,,,1900-01-01,,,
198100,xenophntos kyrou paideias biblia okt,Xenophon,,,1900-01-01,,,
198101,amrat,Naṣīr Mirzā,,,1900-01-01,,,
198102,la battaglia di cadore 2 marzo 1508,"Convegno ""La battaglia di Cadore"" (2009 Pieve di Cadore, Italy)",,,1900-01-01,,,
198103,trust me jacks beanstalk stinks,Eric Braun,,,1900-01-01,,,
198104,sacrifice imagined,Douglas Hedley,[''],,1900-01-01,,,
198105,die rezeption der westlichen politikwissenschaft in der vr china 19871992,"Meissner, Werner.",,,1900-01-01,,,
198106,the isles of shoals,John Scribner Jenness,[''],,1873,,https://covers.openlibrary.org/b/id/5921421-L.jpg,
198107,alkhidmt aliyah f almamlakah alarabyah alsadyah qiys lilray almm,Markaz al-Malik ʻAbd al-ʻAzīz lil-Ḥiwār al-Waṭanī,,,1900-01-01,,,
198108,ernesto guevara tambien conocido como el che,Paco Ignacio Taibo II,,,1900-01-01,,,
198109,mniejszoci narodowe i etniczne w polsce po ii wojnie wiatowej,Bernadetta Nitschke,,,1900-01-01,,,
198110,the brief history of lancashire,Stephen Duxbury,[''],,1900-01-01,,,
198112,chinas seaborne trade with south and southeast asia 12001750,Roderich Ptak,,,1900-01-01,,,
198113,young students learning library,Weekly Reader Books,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/6981042-L.jpg,
198114,bibliografiia ukransko knyhy v velykonimechchyni,Bohdan Romanenchuk,,,1900-01-01,,,
198115,i capture the castle,Dodie Smith,[''],,1900-01-01,,,
198116,apes,Annemarie Schmidt,[''],,1992,,https://covers.openlibrary.org/b/id/8577690-L.jpg,
198117,assertiveness,Robert E. Alberti,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4413446-L.jpg,
198118,answers to lucky,Howard Owen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/3817461-L.jpg,
198120,half moon series,Maud Wilder Goodwin,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/6656755-L.jpg,
198121,memoirs of sargeant dale his daughter and the orphan mary,American Sunday-School Union,,,1900-01-01,,,
198122,portrait and biographical record of the state of colorado,Chapman Publishing Company,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5717594-L.jpg,
198123,songs  sonnets for england in war time,Marjorie L. C. Pickthall,,,1900-01-01,,,
198124,a treasury of canadian verse,Archibald Lampman,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5560549-L.jpg,
198125,heroines and hysterics,Mary R. Lefkowitz,[''],,1981,,https://covers.openlibrary.org/b/id/5291781-L.jpg,
198126,santa catarina,Alexandrino Brochado,[''],,1996,,,
198127,bundling and firm reputation,James D. Dana,[''],,1900-01-01,,,
198129,pamir,A. A. Konnov,[''],,1900-01-01,,,
198130,china in readjustment,Steve S. K. Chin,[''],,1900-01-01,,,
198131,abaqt ula alyaman almarf bitrkh alburayh,ʻAbd al-Wahhāb ibn ʻAbd al-Raḥmān Burayhī,,,1900-01-01,,,
198132,vostokovedenie,Sh. M. Shamukhamedov,[''],,1900-01-01,,,
198134,za vlast sovetov v tadzhikistane,M. Irkaev,,,1900-01-01,,,
198135,ganqopisatws kartvelta da somenta,Zaza Alekʻsiże,,,1900-01-01,,,
198137,golgota hristove rusije,Vladimir Dimitrijević,[''],,1900-01-01,,,
198138,sophie von hannover,Karin Feuerstein-Prasser,,,1900-01-01,,,
198139,when the past is a present,Jimmy Gownley,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8540285-L.jpg,
198140,phothannukrom sap wannakhad thai samai ayutthay mahcht khamlang,Rātchabandittayasathān (Thailand),,,1900-01-01,,,
198141,chucks story,Larry D. Haugen,,,1900-01-01,,,
198142,analyse der palolithischen siedlungsdynamik an freilandfundpltzen in der levantinischen steppenzone,Holger Dietl,,,1900-01-01,,,
198143,up from these hills,Leonard Carson Lambert,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7995604-L.jpg,
198144,darkest at dawn,Christine Feehan,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7400042-L.jpg,
198145,digital terrain analysis in soil science and geology,Igor V. Florinsky,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7239617-L.jpg,
198146,making sense of the social world,Daniel F. Chambliss,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/512504-L.jpg,
198147,long shot,D. Jackson Leigh,[''],,1900-01-01,,,
198148,the discourse of politics in action,"Wodark, Ruth, #d 1950-",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10364009-L.jpg,
198150,die moderne franzsische lyrik,Walter Pabst,,,1900-01-01,,,
198151,berliner pressezeichner der zwanziger jahre,Irmgard Wirth,[''],,1900-01-01,,,
198153,staatliche umverteilungspolitik in historischer perspektive,Werner Abelshauser,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4329271-L.jpg,
198155,steric effects in drug design,V. Austel,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8723034-L.jpg,
198156,probe fur das leben,Klaus Höpcke,,,1900-01-01,,,
198157,applied mathematical ecology,Simon A. Levin,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10090108-L.jpg,
198159,liber amicorum herman maes,Herman Maes,[''],,1900-01-01,,,
198160,guangdong tong shi,"Fang, Zhiqin",[''],,1900-01-01,,,
198161,israels god and rebeccas children,David B. Capes,,,1900-01-01,,,
198162,winning the world cup,David Metzenthen,[''],,1900-01-01,,,
198163,stepney gasworks,Antony Francis,[''],,1900-01-01,,,
198164,speechwright,William F. Gavin,[''],,1900-01-01,,,
198165,mice,Rose Fyleman,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8193032-L.jpg,
198166,understanding weather and climate,Edward Aguado,[''],,1999,,https://covers.openlibrary.org/b/id/1106317-L.jpg,
198167,fair game,Patricia Briggs,[''],,1900-01-01,,,
198168,respecting the contributions of muslim americans,Sloan MacRae,[''],,1900-01-01,,,
198169,how do elections work,Leslie Harper,,,1900-01-01,,,
198170,performance politics and the war on terror,Sara Brady,,,1900-01-01,,,
198171,cameron and the conservatives,Timothy Heppell,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13152743-L.jpg,
198172,aleister crowley and western esotericism,Henrik Bogdan,[''],,1900-01-01,,,
198173,true stories of world war ii,Terry Collins,[''],,1900-01-01,,,
198174,the mind and the medium,Vina Mazumdar,[''],,1900-01-01,,,
198175,sambandhatattva,Tanujā Rāvala,[''],,1900-01-01,,,
198176,le moment philosophique des annes 1960 en france,Patrice Maniglier,,,1900-01-01,,,
198177,istoriia kitaia,A. A. Bokshchanin,,,1900-01-01,,,
198178,nation maker,Richard J. Gwyn,[''],,1900-01-01,,,
198179,qing dai changzhou pian wen yan jiu,Hong Cao,[''],,1900-01-01,,,
198180,romain rolland,T. Motyleva,[''],,1900-01-01,,,
198181,russkaia zhurnalistika,P. I. Lebedev-Poli︠a︡nskiĭ,,,1900-01-01,,,
198184,narodni spivtsi radiansko ukrany,Максим Рильський,,,1900-01-01,,,
198185,ivan alchevsky,Ivan Lysenko,,,1900-01-01,,,
198188,formirovanie rannefeodalnykh slavianskikh narodnoste,V. D. Koroli︠u︡k,,,1900-01-01,,,
198189,kpss o vooruzhennykh silakh sovetskogo soiuza,Klavdiĭ Mikhaĭlovich Bogoli︠u︡bov,,,1900-01-01,,,
198193,biologiia shelfa kurilskikh ostrovov,O. G. Kusakin,,,1900-01-01,,,
198195,istoriia sssr,N. E. Artemov,,,1900-01-01,,,
198197,los pasos de lopez,Jorge Ibargüengoitia,[''],,1982,,,
198199,para a historia da educacao de infancia em portugal,Maria João Cardona,,,1900-01-01,,,
198201,dialektika kak osnovy integratsii nauchnogo znaniia,A. A. Korolʹkov,,,1900-01-01,,,
198204,kooperativnoe dvizhenie v sibiri,L. E. Kiselev,[''],,1900-01-01,,,
